ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
25293,80000,College,F,Single,70396.666667,0.8799583333,0
25294,70000,College,F,Single,57933.833333,0.8276261905,0
25295,80000,College,F,Single,7836,0.09795,0
25296,60000,College,F,Single,43745.666667,0.7290944444,0
25297,80000,College,F,Single,41995.666667,0.5249458333,0
25298,50000,College,F,Married,48630,0.9726,0
25299,80000,Graduate School,F,Single,66099.333333,0.8262416667,1
25300,30000,College,F,Single,21636.5,0.7212166667,0
25301,50000,Graduate School,F,Single,8686.6666667,0.1737333333,0
25302,80000,High School,F,Single,70846,0.885575,0
25303,20000,College,F,Married,19178.333333,0.9589166667,1
25304,80000,College,F,Married,55157.666667,0.6894708333,0
25305,100000,Graduate School,F,Single,94250.5,0.942505,0
25306,30000,Graduate School,F,Single,10610.833333,0.3536944444,3
25307,200000,Graduate School,F,Single,93112,0.46556,0
25308,60000,College,F,Single,37088.666667,0.6181444444,0
25309,170000,College,F,Other,38075,0.2239705882,0
25310,20000,Graduate School,F,Single,16914.5,0.845725,1
25311,230000,Graduate School,F,Single,19176,0.083373913,0
25312,50000,College,F,Single,51025.166667,1.0205033333,2
25313,90000,College,F,Single,67300.166667,0.7477796296,1
25314,70000,Graduate School,F,Single,7584.6666667,0.108352381,0
25315,50000,Graduate School,F,Single,47083.666667,0.9416733333,0
25316,120000,College,F,Single,12824.166667,0.1068680556,0
25317,50000,High School,F,Single,35315,0.7063,6
25318,380000,Graduate School,F,Single,2681.1666667,0.0070557018,0
25319,140000,Graduate School,F,Single,416.16666667,0.002972619,1
25320,200000,College,F,Single,108051.33333,0.5402566667,0
25321,60000,College,F,Single,13414.5,0.223575,0
25322,80000,High School,F,Single,73894.5,0.92368125,0
25323,270000,Graduate School,F,Single,69324.5,0.2567574074,0
25324,150000,College,F,Single,15740.166667,0.1049344444,0
25325,260000,High School,F,Single,85748.333333,0.3298012821,0
25326,200000,Other,F,Married,172066.16667,0.8603308333,0
25327,90000,Graduate School,F,Single,61397.166667,0.6821907407,0
25328,200000,College,F,Married,50903,0.254515,3
25329,200000,High School,F,Single,326,0.00163,0
25330,30000,College,F,Single,26931.166667,0.8977055556,4
25331,180000,Graduate School,F,Single,76788,0.4266,0
25332,30000,College,F,Married,11004.833333,0.3668277778,0
25333,520000,Graduate School,F,Single,90464,0.1739692308,0
25334,80000,High School,F,Single,5738.1666667,0.0717270833,0
25335,120000,High School,F,Married,56196.833333,0.4683069444,0
25336,360000,Graduate School,F,Single,1980.3333333,0.0055009259,0
25337,50000,Graduate School,F,Single,45381.333333,0.9076266667,0
25338,200000,College,F,Single,85545.833333,0.4277291667,0
25339,30000,College,F,Single,24170.166667,0.8056722222,0
25340,50000,College,F,Single,19150.333333,0.3830066667,1
25341,80000,Graduate School,F,Single,4334.6666667,0.0541833333,0
25342,50000,College,F,Single,23990,0.4798,0
25343,120000,College,F,Single,1723.1666667,0.0143597222,0
25344,210000,Other,F,Single,130,0.0006190476,1
25345,80000,College,F,Single,57757,0.7219625,0
25346,50000,Graduate School,F,Single,33856,0.67712,0
25347,300000,College,F,Single,1697.1666667,0.0056572222,0
25348,100000,Graduate School,F,Single,4802.6666667,0.0480266667,1
25349,80000,College,F,Single,325,0.0040625,0
25350,130000,Graduate School,F,Single,1157.8333333,0.0089064103,0
25351,80000,College,F,Single,10046,0.125575,0
25352,160000,Graduate School,F,Single,8174.5,0.051090625,1
25353,130000,Graduate School,F,Single,103736.66667,0.797974359,0
25354,30000,Graduate School,F,Married,3065.5,0.1021833333,2
25355,50000,Graduate School,F,Single,6484.1666667,0.1296833333,0
25356,20000,College,F,Single,18706.333333,0.9353166667,0
25357,140000,College,F,Single,14716,0.1051142857,0
25358,180000,Graduate School,F,Single,45971.666667,0.2553981481,0
25359,400000,High School,F,Single,14638,0.036595,0
25360,260000,College,F,Single,-762,-0.002930769,0
25361,260000,College,F,Single,250092.33333,0.9618935897,0
25362,180000,College,F,Married,2151.5,0.0119527778,0
25363,160000,Graduate School,F,Single,653,0.00408125,1
25364,20000,College,F,Single,18855.833333,0.9427916667,4
25365,30000,College,F,Married,27664.333333,0.9221444444,0
25366,250000,College,F,Married,22293,0.089172,0
25367,80000,Graduate School,F,Single,44971.666667,0.5621458333,0
25368,90000,Graduate School,F,Single,25707.833333,0.2856425926,0
25369,50000,Graduate School,F,Single,-333.3333333,-0.006666667,0
25370,210000,Graduate School,F,Single,26500.833333,0.1261944444,1
25371,200000,Graduate School,F,Single,18479.666667,0.0923983333,0
25372,320000,College,F,Single,31292.833333,0.0977901042,0
25373,200000,Graduate School,F,Married,2451.1666667,0.0122558333,0
25374,80000,College,F,Married,2234.8333333,0.0279354167,5
25375,140000,High School,F,Single,31329.833333,0.2237845238,0
25376,80000,Graduate School,F,Single,72505.833333,0.9063229167,0
25377,200000,Graduate School,F,Single,9065.3333333,0.0453266667,0
25378,230000,College,F,Single,2098.5,0.009123913,1
25379,230000,Graduate School,F,Single,55859.333333,0.2428666667,0
25380,20000,High School,F,Married,11283,0.56415,0
25381,90000,College,F,Married,37129.666667,0.4125518519,0
25382,130000,College,F,Married,4267.1666667,0.032824359,4
25383,320000,College,F,Single,3862,0.01206875,0
25384,30000,College,F,Single,35383.5,1.17945,2
25385,240000,Graduate School,F,Single,37869.833333,0.1577909722,2
25386,360000,Graduate School,F,Single,3647,0.0101305556,0
25387,30000,Graduate School,F,Single,2925.8333333,0.0975277778,0
25388,240000,High School,F,Single,129753.5,0.5406395833,3
25389,320000,Graduate School,F,Single,666.33333333,0.0020822917,0
25390,410000,Graduate School,F,Single,55617.833333,0.135653252,0
25391,220000,College,F,Single,39242,0.1783727273,1
25392,240000,Graduate School,F,Single,1109.6666667,0.0046236111,0
25393,200000,Graduate School,F,Single,5044.1666667,0.0252208333,0
25394,80000,Other,F,Single,54471.833333,0.6808979167,0
25395,20000,Graduate School,F,Single,18805,0.94025,0
25396,20000,Graduate School,F,Single,7861,0.39305,0
25397,300000,College,F,Single,1985.1666667,0.0066172222,0
25398,340000,Graduate School,F,Single,17830.5,0.0524426471,5
25399,300000,College,F,Single,8858.5,0.0295283333,0
25400,350000,Graduate School,F,Single,0,0,0
25401,20000,Graduate School,F,Single,17361.666667,0.8680833333,1
25402,90000,Graduate School,F,Single,55829.666667,0.6203296296,0
25403,80000,College,F,Married,55812.166667,0.6976520833,0
25404,20000,College,F,Married,6536.8333333,0.3268416667,0
25405,240000,Graduate School,F,Single,185167.5,0.77153125,0
25406,150000,Graduate School,F,Single,3399.1666667,0.0226611111,2
25407,100000,Graduate School,F,Single,43213.333333,0.4321333333,0
25408,150000,College,F,Married,4842.5,0.0322833333,1
25409,50000,Graduate School,F,Single,22568,0.45136,0
25410,260000,Graduate School,F,Single,83159,0.3198423077,0
25411,140000,Graduate School,F,Single,153815.33333,1.0986809524,0
25412,30000,Graduate School,F,Single,14048.666667,0.4682888889,0
25413,90000,College,F,Single,14681.5,0.1631277778,0
25414,50000,College,F,Married,7706.5,0.15413,0
25415,230000,College,F,Single,39707.5,0.1726413043,0
25416,70000,High School,F,Married,57780.333333,0.8254333333,6
25417,300000,Graduate School,F,Single,56768.166667,0.1892272222,0
25418,300000,Graduate School,F,Single,73249.666667,0.2441655556,0
25419,110000,Graduate School,F,Single,107539.16667,0.9776287879,0
25420,30000,College,F,Single,5133.3333333,0.1711111111,0
25421,20000,College,F,Single,4448.1666667,0.2224083333,2
25422,30000,Graduate School,F,Single,1028.8333333,0.0342944444,0
25423,350000,Graduate School,F,Single,34018,0.0971942857,0
25424,200000,Graduate School,F,Single,10156.333333,0.0507816667,0
25425,200000,Graduate School,F,Single,2033.6666667,0.0101683333,0
25426,50000,College,F,Married,31461.166667,0.6292233333,0
25427,100000,College,F,Single,71130.333333,0.7113033333,2
25428,140000,College,F,Single,7753.8333333,0.0553845238,0
25429,50000,High School,F,Single,49482.833333,0.9896566667,2
25430,50000,Graduate School,F,Single,33683.333333,0.6736666667,0
25431,160000,Graduate School,F,Single,91576,0.57235,2
25432,170000,College,F,Single,153338.33333,0.9019901961,0
25433,160000,Graduate School,F,Single,43356.5,0.270978125,0
25434,100000,High School,F,Single,1150,0.0115,6
25435,100000,Graduate School,F,Single,74385.166667,0.7438516667,0
25436,200000,College,F,Single,10275,0.051375,0
25437,360000,Graduate School,F,Single,288506.66667,0.8014074074,0
25438,160000,Graduate School,F,Single,116528.83333,0.7283052083,0
25439,500000,Graduate School,F,Single,118108.83333,0.2362176667,0
25440,50000,Graduate School,F,Single,37675.666667,0.7535133333,0
25441,90000,College,F,Single,89464.166667,0.9940462963,1
25442,300000,College,F,Single,1060.6666667,0.0035355556,0
25443,120000,Graduate School,F,Single,55399.333333,0.4616611111,0
25444,300000,Graduate School,F,Single,3892.6666667,0.0129755556,0
25445,500000,Graduate School,F,Single,31176.166667,0.0623523333,0
25446,50000,College,F,Married,17110.166667,0.3422033333,0
25447,20000,College,F,Married,17241.166667,0.8620583333,0
25448,240000,Graduate School,F,Single,19695.833333,0.0820659722,0
25449,210000,College,F,Single,25524,0.1215428571,0
25450,50000,High School,F,Married,26231.166667,0.5246233333,1
25451,50000,College,F,Single,21466.666667,0.4293333333,0
25452,60000,Graduate School,F,Single,2185.3333333,0.0364222222,0
25453,310000,College,F,Single,288226.33333,0.9297623656,0
25454,140000,Graduate School,F,Single,53243,0.3803071429,3
25455,320000,College,F,Married,1064.1666667,0.0033255208,0
25456,90000,College,F,Married,22675.166667,0.2519462963,0
25457,280000,College,F,Married,246559.66667,0.8805702381,0
25458,80000,High School,F,Married,1946.8333333,0.0243354167,0
25459,170000,Graduate School,F,Single,148821.16667,0.8754186275,0
25460,240000,College,F,Married,3823.8333333,0.0159326389,2
25461,30000,Graduate School,F,Married,27910.333333,0.9303444444,1
25462,120000,College,F,Single,64065.833333,0.5338819444,0
25463,50000,College,F,Single,15679,0.31358,0
25464,10000,College,F,Single,7283.8333333,0.7283833333,0
25465,80000,Graduate School,F,Single,33703.833333,0.4212979167,0
25466,170000,Graduate School,F,Single,46303.166667,0.2723715686,1
25467,360000,College,F,Single,-307,-0.000852778,0
25468,110000,Graduate School,F,Married,25796.5,0.2345136364,6
25469,210000,College,F,Married,18594.5,0.0885452381,0
25470,150000,Other,F,Married,77000,0.5133333333,0
25471,200000,College,F,Married,15420.833333,0.0771041667,0
25472,140000,College,F,Single,162822,1.1630142857,1
25473,80000,College,F,Single,42593.5,0.53241875,0
25474,240000,High School,F,Married,136423,0.5684291667,0
25475,50000,College,F,Married,38198,0.76396,0
25476,80000,Graduate School,F,Single,42880.666667,0.5360083333,0
25477,70000,Other,F,Married,15855.5,0.2265071429,0
25478,50000,Graduate School,F,Single,5433.3333333,0.1086666667,0
25479,180000,Graduate School,F,Single,16435.666667,0.0913092593,0
25480,110000,Graduate School,F,Single,104948.83333,0.954080303,1
25481,300000,College,F,Married,311506.16667,1.0383538889,0
25482,210000,Other,F,Single,46877.5,0.2232261905,0
25483,200000,Graduate School,F,Single,16524.833333,0.0826241667,0
25484,100000,College,F,Married,0,0,1
25485,70000,High School,F,Single,55549,0.7935571429,1
25486,250000,Graduate School,F,Single,68313,0.273252,0
25487,600000,Graduate School,F,Single,58.833333333,0.0000980556,0
25488,320000,College,F,Married,4966,0.01551875,0
25489,180000,College,F,Single,106195.66667,0.5899759259,0
25490,110000,Graduate School,F,Single,60617.333333,0.5510666667,0
25491,20000,Graduate School,F,Single,19480.333333,0.9740166667,2
25492,60000,High School,F,Single,6880.1666667,0.1146694444,0
25493,320000,College,F,Single,8274.1666667,0.0258567708,0
25494,320000,Graduate School,F,Single,53913.333333,0.1684791667,0
25495,110000,College,F,Single,111525.5,1.0138681818,0
25496,80000,High School,F,Single,71190.833333,0.8898854167,0
25497,500000,High School,F,Single,96280.333333,0.1925606667,0
25498,190000,High School,F,Single,275.83333333,0.0014517544,0
25499,80000,College,F,Single,17051.333333,0.2131416667,0
25500,90000,Graduate School,F,Married,22230.833333,0.2470092593,0
25501,140000,High School,F,Single,134422.83333,0.9601630952,1
25502,200000,Graduate School,F,Single,149.33333333,0.0007466667,1
25503,250000,Graduate School,F,Married,5277.1666667,0.0211086667,0
25504,260000,Graduate School,F,Married,39.666666667,0.0001525641,1
25505,220000,College,F,Single,616.66666667,0.0028030303,0
25506,110000,College,F,Single,30123.666667,0.2738515152,0
25507,210000,College,F,Single,88244.666667,0.4202126984,0
25508,380000,College,F,Married,175259,0.4612078947,0
25509,120000,Graduate School,F,Single,253.83333333,0.0021152778,1
25510,60000,Graduate School,F,Single,57947.666667,0.9657944444,0
25511,100000,College,F,Single,84808.333333,0.8480833333,6
25512,20000,Graduate School,F,Single,18804,0.9402,0
25513,30000,College,F,Single,21308.833333,0.7102944444,0
25514,50000,Graduate School,F,Single,33886.666667,0.6777333333,0
25515,200000,Graduate School,F,Single,78403.166667,0.3920158333,2
25516,210000,Graduate School,F,Single,455,0.0021666667,0
25517,240000,College,F,Single,0,0,0
25518,150000,High School,F,Single,6904.3333333,0.0460288889,0
25519,330000,Graduate School,F,Single,3576,0.0108363636,0
25520,280000,College,F,Single,33691.833333,0.1203279762,1
25521,210000,Graduate School,F,Single,0,0,1
25522,400000,Graduate School,F,Married,5563,0.0139075,0
25523,200000,Graduate School,F,Single,142420.33333,0.7121016667,0
25524,60000,College,F,Married,58393.666667,0.9732277778,0
25525,50000,College,F,Married,2059,0.04118,0
25526,360000,Graduate School,F,Single,13133.5,0.0364819444,0
25527,300000,Graduate School,F,Single,12728.833333,0.0424294444,0
25528,10000,College,F,Single,5907.1666667,0.5907166667,2
25529,420000,Graduate School,F,Married,1541.5,0.0036702381,0
25530,220000,High School,F,Single,183458,0.8339,0
25531,130000,College,F,Married,32320.666667,0.2486205128,6
25532,200000,Graduate School,F,Married,0,0,0
25533,50000,Graduate School,F,Single,34999.5,0.69999,6
25534,300000,College,F,Married,268007.5,0.8933583333,0
25535,120000,College,F,Married,456.83333333,0.0038069444,0
25536,360000,Graduate School,F,Single,18345.333333,0.0509592593,0
25537,50000,High School,F,Married,0,0,1
25538,230000,Graduate School,F,Single,7031.6666667,0.0305724638,2
25539,50000,College,F,Married,21462.333333,0.4292466667,0
25540,30000,College,F,Married,16052.5,0.5350833333,0
25541,150000,High School,F,Married,125527.33333,0.8368488889,3
25542,70000,High School,F,Married,4772.3333333,0.0681761905,0
25543,320000,Graduate School,F,Single,38297.5,0.1196796875,0
25544,330000,Graduate School,F,Married,0,0,1
25545,120000,College,F,Married,111302.66667,0.9275222222,0
25546,360000,Graduate School,F,Married,3373.6666667,0.0093712963,0
25547,30000,College,F,Married,27684.833333,0.9228277778,2
25548,150000,High School,F,Single,32598.666667,0.2173244444,0
25549,30000,College,F,Single,19203,0.6401,6
25550,150000,College,F,Married,41269.166667,0.2751277778,0
25551,470000,Graduate School,F,Married,24568,0.0522723404,0
25552,410000,College,F,Married,385567,0.9404073171,0
25553,390000,High School,F,Single,0,0,1
25554,320000,College,F,Married,159365.33333,0.4980166667,0
25555,450000,High School,F,Single,7756.8333333,0.0172374074,0
25556,70000,College,F,Single,57294.5,0.8184928571,2
25557,50000,College,F,Married,7345.5,0.14691,0
25558,100000,High School,F,Married,82556.333333,0.8255633333,2
25559,110000,Graduate School,F,Single,78477.833333,0.7134348485,0
25560,280000,College,F,Single,128659.5,0.4594982143,0
25561,500000,Graduate School,F,Single,241092.33333,0.4821846667,0
25562,360000,Graduate School,F,Single,99639.666667,0.2767768519,0
25563,180000,College,F,Married,1160.6666667,0.0064481481,2
25564,480000,College,F,Single,203330.33333,0.4236048611,0
